,SPTR_Index#@#PX_LAST,GT5_GOVT#@#PX_LAST,TPX_Index#@#PX_LAST,MXCPYOY_Index#@#PX_LAST,MXAP_Index#@#PX_LAST,FDTRFTRL_Index#@#PX_LAST,BCOMTR_Index#@#PX_LAST,CPUPAXFE_Index#@#PX_LAST,W_1_Comdty#@#PX_LAST,NDUEACWF_Index#@#PX_LAST,BIGPIGP1_Index#@#PX_LAST,NAPMPRIC_Index#@#PX_LAST,NDUEEGF_Index#@#PX_LAST,SAARTOTL_Index#@#PX_LAST,nwhlnyhi_index#@#PX_LAST,INJCSP_Index#@#PX_LAST,MN40MUE_Index#@#PX_LAST,GJGB10_Index#@#PX_LAST,CPI_XYOY_Index#@#PX_LAST,DXY_CURNCY#@#PX_LAST,CPI_YOY_Index#@#PX_LAST,CONSPXMD_Index#@#PX_LAST,NAPMEMPL_Index#@#PX_LAST,MXEU_Index#@#PX_LAST,MXN_Curncy#@#PX_LAST,CORRRMIN_Index#@#PX_LAST,DJUSRET_Index#@#PX_LAST,FDTR_Index#@#PX_LAST,LD01TRUU_Index#@#PX_LAST,VIX_INDEX#@#PX_LAST,CNPINSYO_Index#@#PX_LAST,M2US000$_Index#@#PX_LAST,CPUPXCHG_Index#@#PX_LAST,MXCCCHNG_Index#@#PX_LAST
151,0.025842650779400955,0.626,737.42,4.77,122.47,0.0,298.749,230.65900000000002,902.5,143.281,0.59,60.0,399.20599999999996,14.81,128.0,3309.0,467.71,0.778,2.0,79.935,2.0,3.3,53.0,92.57,12.8585,4.75,750.87,0.25,1448.77,15.73,2.85,1006.11,0.2,0.18
152,-0.01846511239374193,0.722,742.33,4.6,121.99,0.0,287.1790000000001,231.024,864.5,142.326,0.31,55.5,396.782,14.48,111.0,3223.0,464.84,0.775,2.0,79.919,2.2,3.1,52.7,93.14,13.0949,4.75,747.12,0.25,1452.23,18.6,2.92,982.4,0.2,0.23
153,0.005799368594250787,0.618,781.46,4.18,124.65,0.0,287.327,231.33,844.75,144.14600000000004,-0.19,52.1,401.82,15.08,129.0,3195.0,466.28,0.716,1.9,80.153,1.8,3.1,48.6,95.03,12.9667,4.5,742.72,0.25,1452.94,15.87,2.13,1000.0,0.1,0.05
154,0.009114279037158113,0.7240000000000001,859.8,3.57,129.36,0.0,279.836,231.725,778.0,147.411,0.5,54.0,421.467,15.22,120.0,3127.0,490.01,0.7909999999999999,1.9,79.76899999999998,1.7,3.2,52.6,96.31,12.8533,4.25,765.74,0.25,1454.96,18.02,1.48,989.85,0.2,0.12
155,0.051796010285732434,0.879,940.25,3.25,133.22,0.0,286.545,232.229,779.5,154.202,0.41,56.9,427.278,15.41,181.0,3138.0,493.49,0.754,1.9,79.207,1.6,3.3,52.6,98.9,12.7087,4.0,796.18,0.25,1456.98,14.28,1.55,1033.2,0.2,0.42
156,0.013575485164151193,0.762,975.66,3.55,135.06,0.0,274.834,232.56900000000002,707.75,154.178,0.41,62.2,421.91,15.57,199.0,3043.0,489.57,0.6629999999999999,2.0,81.949,2.0,3.3,52.2,99.64,12.7793,3.75,805.68,0.25,1459.77,15.51,1.3,1054.54,0.1,0.51
157,0.03750299634445975,0.765,1034.71,4.25,135.56,0.0,276.686,232.794,687.75,156.997,0.15,53.7,414.64300000000003,15.5,383.0,3080.0,491.15,0.551,1.9,82.976,1.5,3.2,52.9,100.92,12.3312,3.25,830.17,0.25,1461.07,12.7,1.51,1107.49,0.1,0.3
158,0.019266800238262768,0.677,1165.13,4.65,142.11,0.0,268.964,232.832,721.75,161.482,0.42,48.5,417.76800000000003,15.43,279.0,3039.0,476.54,0.609,1.7,81.74600000000002,1.1,3.1,50.2,101.87,12.134,3.25,877.84,0.25,1465.14,13.52,0.98,1139.73,0.0,0.08
159,0.02339007303199669,1.0190000000000001,1135.78,4.63,134.84,0.0,262.931,232.99599999999998,705.5,161.039,0.03,49.9,407.05,15.29,90.0,2999.0,476.12,0.857,1.7,83.375,1.4,3.1,49.7,103.16,12.8089,3.25,821.2,0.25,1463.48,16.3,0.94,1138.98,0.1,0.2
160,-0.013428114595806841,1.395,1133.84,4.09,130.52,0.0,250.535,233.35,648.5,156.332,0.43,50.7,381.13800000000003,15.74,95.0,3003.0,442.99,0.853,1.6,83.13600000000002,1.8,3.0,49.3,97.69,12.9308,3.25,802.71,0.25,1458.49,16.86,1.86,1128.01,0.2,0.13
161,0.05088646138087327,1.379,1131.7,3.47,132.25,0.0,253.949,233.88,664.25,163.816,0.26,48.4,385.12,15.69,210.0,3010.0,442.09,0.802,1.7,81.452,2.0,3.1,52.8,102.62,12.732000000000001,3.25,805.53,0.25,1464.14,13.45,2.13,1198.98,0.2,0.03
162,-0.02896131814722325,1.642,1106.05,3.46,130.18,0.0,262.589,234.33599999999998,643.25,160.403,0.13,52.8,378.505,15.65,16.0,2839.0,434.34,0.72,1.8,82.087,1.5,3.0,54.2,101.76,13.38,3.25,754.67,0.25,1463.5,17.01,2.14,1157.76,0.2,0.09
163,0.03135828612287539,1.382,1194.1,3.39,138.55,0.0,255.882,234.7,678.5,168.688,1.02,57.4,403.119,15.28,64.0,2944.0,462.9,0.6859999999999999,1.7,80.221,1.2,3.3,53.1,106.16,13.0914,3.25,779.75,0.25,1469.0,16.6,1.91,1194.14,0.2,0.32
164,0.04596724196548218,1.33,1194.26,3.36,142.32,0.0,252.10299999999998,234.921,667.5,175.468,0.85,55.0,422.704,15.27,144.0,2927.0,483.57,0.595,1.7,80.195,1.0,3.0,53.6,110.15,13.0217,3.25,809.94,0.25,1474.01,13.75,1.51,1256.72,0.1,0.19
165,0.030473950715243836,1.371,1258.66,3.62,142.06,0.0,250.08599999999998,235.359,655.0,177.953,0.3,51.7,416.523,16.04,221.0,2808.0,466.16,0.605,1.7,80.68,1.2,2.9,55.5,111.08,13.1093,3.25,771.68,0.25,1477.56,13.7,2.32,1295.39,0.2,0.14
166,0.02531449847234768,1.743,1302.29,3.97,141.35,0.0,253.18599999999998,235.75900000000001,605.25,181.023,0.32,51.7,410.501,15.52,282.0,2807.0,448.38,0.741,1.7,80.035,1.5,3.0,52.9,112.13,13.0367,3.25,779.3,0.25,1476.07,13.72,2.94,1334.33,0.2,0.33
167,-0.034573136525132935,1.4909999999999999,1220.64,4.48,134.81,0.0,253.94,235.983,555.75,173.782,0.37,60.3,383.845,15.35,54.0,2867.0,415.05,0.622,1.6,81.311,1.6,3.1,52.9,110.08,13.3573,3.25,807.6,0.25,1480.11,18.41,3.02,1304.36,0.1,0.85
168,0.04574579421734182,1.5019999999999998,1211.66,4.23,137.84,0.0,269.774,236.172,599.0,182.17700000000002,0.22,59.8,396.56,15.6,227.0,2797.0,415.5,0.586,1.6,79.691,1.1,3.2,54.1,115.1,13.2492,3.25,845.89,0.25,1483.63,14.0,3.39,1391.27,0.1,0.28
169,0.008403587283188685,1.719,1202.89,3.76,138.0,0.0,270.883,236.622,697.25,182.987,1.16,59.0,408.733,16.79,136.0,2739.0,419.87,0.642,1.7,80.1,1.5,3.2,53.7,113.81,13.058,3.25,847.46,0.25,1483.02,13.88,3.86,1344.23,0.2,0.21
170,0.007394438173786932,1.6769999999999998,1162.44,3.5,137.34,0.0,277.482,237.07,713.0,184.729,0.72,55.9,410.099,16.29,102.0,2709.0,406.07,0.627,1.8,79.47399999999998,2.0,3.2,56.8,115.4,13.0793,3.5,872.65,0.25,1486.4,13.41,4.3,1332.44,0.2,0.29
171,0.02347322575996857,1.54,1201.41,3.51,141.77,0.0,269.505,237.541,627.25,188.658,0.06,58.7,424.413,16.69,181.0,2632.0,445.98,0.578,2.0,80.369,2.1,3.3,54.7,117.48,12.857999999999999,3.75,897.24,0.25,1490.69,11.4,4.7,1385.71,0.2,0.09
172,0.020656324616626698,1.631,1262.56,3.75,145.73,0.0,271.112,237.833,564.75,192.21,-0.64,57.0,435.69,16.97,246.0,2576.0,452.87,0.5660000000000001,1.9,79.775,2.1,3.1,52.9,116.74,12.9683,4.0,907.26,0.25,1490.05,11.57,4.3,1414.88,0.1,0.21
173,-0.013791530834586063,1.754,1289.42,4.07,148.85,0.0,257.601,238.232,530.25,189.87900000000002,-0.5,60.1,444.11400000000003,16.53,28.0,2527.0,436.43,0.5379999999999999,1.9,81.456,2.0,3.3,55.5,114.88,13.2166,4.25,905.94,0.25,1489.7,16.95,4.5,1399.72,0.2,0.19
174,0.04000639417216889,1.626,1277.97,4.15,147.91,0.0,254.90900000000002,238.405,550.25,194.074,-0.31,56.9,454.12199999999996,17.22,159.0,2486.0,439.09,0.496,1.7,82.74799999999998,1.7,3.2,57.6,116.89,13.0847,4.5,937.38,0.25,1492.83,11.98,4.5,1464.97,0.1,0.21
175,-0.01402284716770874,1.757,1326.29,4.22,140.31,0.0,239.03900000000002,238.77700000000002,477.75,187.78,0.26,58.7,420.462,16.24,29.0,2419.0,430.6,0.531,1.7,85.936,1.7,3.0,54.4,117.21,13.4286,4.5,883.07,0.25,1490.75,16.31,4.9,1456.16,0.2,0.29
176,0.02442480339620001,1.61,1333.64,4.3,141.84,0.0,237.11700000000002,239.188,532.5,189.102,-0.07,52.7,425.41900000000004,16.26,326.0,2433.0,428.76,0.45799999999999996,1.8,86.917,1.7,2.9,54.2,114.98,13.4813,4.5,958.09,0.25,1494.81,14.03,5.7,1490.07,0.2,0.17
177,0.026894094820909983,1.4809999999999999,1410.34,4.17,140.69,0.0,227.47099999999998,239.412,577.25,192.266,0.51,44.4,420.92,16.79,296.0,2481.0,413.61,0.42100000000000004,1.7,88.35600000000002,1.3,2.8,54.5,118.44,13.9293,4.5,983.87,0.25,1497.07,13.33,5.5,1546.48,0.1,0.16
178,-0.002519211634947172,1.6540000000000001,1407.51,4.08,137.87,0.0,210.12400000000002,239.572,589.75,188.555,0.63,37.8,401.52099999999996,16.71,171.0,2429.0,359.87,0.32899999999999996,1.6,90.26899999999999,0.8,2.8,57.1,116.72,14.7515,4.5,991.56,0.25,1492.53,19.2,4.6,1530.3,0.1,0.23
179,-0.030020374379218118,1.156,1415.07,3.07,140.37,0.0,203.106,239.845,502.75,185.607,0.29,35.1,403.92800000000005,16.66,159.0,2320.0,372.41,0.278,1.6,94.804,-0.1,2.5,54.6,125.07,14.977,4.5,1048.06,0.25,1500.29,20.97,4.5,1521.43,0.1,-0.03
180,0.05747371645497613,1.5,1523.85,3.0,146.23,0.0,208.338,240.136,517.5,195.94099999999997,0.09,35.2,416.435,16.4,92.0,2375.0,409.92,0.335,1.7,95.29299999999999,0.0,2.8,51.7,133.54,14.9499,4.5,1022.16,0.25,1499.93,13.34,4.4,1604.47,0.1,0.34
181,-0.01581566410271007,1.371,1543.11,3.14,146.31,0.0,197.637,240.74900000000002,511.75,192.90400000000002,0.74,40.1,410.51300000000003,17.5,105.0,2289.0,412.77,0.405,1.8,98.35700000000001,-0.1,3.0,51.0,135.26,15.2635,4.5,1033.9,0.25,1503.03,15.29,4.2,1585.98,0.3,0.26
182,0.009594588557447992,1.426,1592.79,3.06,153.37,0.0,208.96900000000002,241.34599999999998,467.0,198.50099999999998,1.03,41.6,442.087,16.93,36.0,2256.0,443.55,0.342,1.8,94.6,-0.2,2.6,49.7,134.63,15.3505,4.5,983.81,0.25,1505.63,14.55,4.1,1572.14,0.2,0.16
183,0.012858622825877577,1.486,1673.65,2.88,151.43,0.0,203.331,241.644,477.0,198.24200000000002,0.51,49.0,424.384,17.69,52.0,2287.0,432.61,0.39399999999999996,1.7,96.90700000000001,0.0,2.8,52.6,135.68,15.378,4.5,981.61,0.25,1507.16,13.84,4.0,1623.86,0.1,0.12
184,-0.019359166114135015,1.649,1630.4,2.87,146.29,0.0,206.84400000000002,242.03900000000002,614.75,193.575,0.47,49.7,413.36199999999997,17.29,21.0,2314.0,414.84,0.465,1.8,95.485,0.1,2.7,54.2,129.19,15.7389,4.5,940.11,0.25,1504.75,18.23,4.4,1619.77,0.2,0.21
185,0.020952081449742588,1.53,1659.52,2.74,142.05,0.0,184.87900000000002,242.543,499.25,195.25599999999997,0.65,45.1,384.708,17.5,118.0,2260.0,400.07,0.415,1.8,97.336,0.2,2.8,52.0,134.27,16.1088,4.5,985.44,0.25,1505.71,12.12,4.6,1682.65,0.2,0.17
186,-0.060334206068073375,1.5490000000000002,1537.05,2.59,129.96,0.0,183.18,242.78799999999998,482.5,181.87099999999998,0.1,38.8,349.912,17.76,5.0,2249.0,365.11,0.38,1.8,95.824,0.2,2.8,49.0,122.62,16.7503,4.5,928.95,0.25,1503.83,28.43,5.0,1582.37,0.1,0.2
187,-0.024743563477429453,1.358,1411.16,2.52,123.82,0.0,176.921,243.30599999999998,512.75,175.282,0.56,37.6,339.38599999999997,17.97,4.0,2227.0,350.69,0.35600000000000004,1.9,96.35,0.0,2.8,50.0,117.25,16.9177,4.75,944.45,0.25,1508.36,24.5,4.6,1551.88,0.2,0.37
188,0.08435452653515085,1.5190000000000001,1558.2,2.48,134.46,0.0,176.13099999999997,243.765,522.0,189.03900000000002,1.64,39.8,363.595,17.91,62.0,2195.0,374.37,0.309,1.9,96.946,0.2,2.7,45.6,126.85,16.5021,5.25,1003.67,0.25,1509.79,15.07,4.0,1664.98,0.2,0.25
189,0.0029731384304618746,1.645,1580.25,2.21,131.78,0.0,163.35399999999996,244.27200000000002,460.0,187.47799999999998,1.31,35.7,349.412,17.97,70.0,2254.0,376.46,0.307,2.0,100.17,0.5,2.7,51.5,130.03,16.5768,5.5,1001.63,0.25,1508.3,16.13,3.9,1673.49,0.2,0.04
190,-0.01577196072977516,1.761,1547.3,2.13,131.96,0.25,158.314,244.59,470.0,184.097,0.44,33.9,341.6230000000001,17.19,15.0,2228.0,341.92,0.265,2.1,98.631,0.7,2.6,46.8,123.11,17.2075,5.75,1012.74,0.5,1505.27,18.21,4.4,1672.59,0.1,0.31
191,-0.04962319447351893,1.329,1432.07,2.61,121.39,0.25,155.653,245.13400000000001,479.25,172.99400000000003,0.41,33.9,319.461,17.64,62.0,2219.0,333.32,0.1,2.2,99.60600000000001,1.4,2.5,44.2,115.37,18.1065,6.0,971.89,0.5,1510.21,20.2,4.8,1610.93,0.2,0.19
192,-0.0013491338010330756,1.213,1297.85,2.87,119.17,0.25,153.121,245.68900000000002,445.0,171.803,1.23,38.3,318.938,17.51,32.0,2187.0,336.41,-0.06,2.3,98.211,1.0,2.5,47.4,112.5,18.136,6.25,964.77,0.5,1511.02,20.55,4.7,1589.84,0.2,0.36
193,0.06783731176214358,1.206,1347.2,2.6,128.93,0.25,158.97299999999996,246.00400000000002,473.5,184.53599999999997,0.43,52.1,361.142,16.77,145.0,2181.0,372.41,-0.028999999999999998,2.2,94.586,0.9,2.7,47.6,113.62,17.279,6.5,1064.93,0.5,1522.44,13.95,4.5,1673.72,0.1,0.36
194,0.003878020505485358,1.295,1340.55,2.54,131.21,0.25,172.505,246.487,478.0,187.26,0.31,57.9,363.105,17.49,71.0,2183.0,383.93,-0.075,2.1,93.08200000000001,1.1,2.8,49.4,115.15,17.177,7.0,1046.79,0.5,1527.72,15.7,4.2,1662.76,0.2,0.22
195,0.017957218508640294,1.3730000000000002,1379.8,2.6,129.16,0.25,172.179,247.03099999999998,464.5,187.49599999999998,0.59,61.4,349.56,17.22,84.0,2131.0,369.13,-0.105,2.2,95.891,1.0,2.4,48.8,116.86,18.4672,7.25,1071.42,0.5,1527.52,14.19,4.2,1703.75,0.2,0.21
196,0.0025922510390481435,1.0,1245.82,2.54,128.9,0.25,179.291,247.43599999999998,431.25,186.361,1.12,59.8,363.531,16.99,316.0,2128.0,367.62,-0.217,2.2,96.14299999999999,1.0,2.6,49.2,111.62,18.2804,7.5,1137.28,0.5,1537.27,15.63,4.2,1754.92,0.2,0.25
197,0.03686800849753413,1.025,1322.74,2.65,136.41,0.25,170.127,247.812,407.75,194.392,0.55,54.9,381.825,17.75,244.0,2150.0,369.64,-0.19,2.2,95.53,0.8,2.7,49.6,115.45,18.7527,7.75,1180.09,0.5,1539.75,11.87,4.0,1802.07,0.2,0.17
198,0.0014047845308431395,1.198,1329.54,2.73,137.99,0.25,167.12900000000005,248.4,361.0,195.046,0.0,53.6,391.314,17.13,90.0,2128.0,377.78,-0.063,2.3,96.022,1.1,2.5,47.9,115.93,18.7836,7.75,1140.61,0.5,1539.67,13.42,3.4,1775.94,0.2,0.19
199,0.00018688004970535133,1.15,1322.78,2.97,139.72,0.25,172.363,248.71599999999998,402.0,196.24099999999999,0.38,53.1,396.346,17.65,106.0,2070.0,379.81,-0.08900000000000001,2.2,95.463,1.5,2.4,49.2,115.82,19.3852,7.75,1124.24,0.5,1541.19,13.29,3.1,1784.74,0.1,0.48
200,-0.018240452699062937,1.308,1393.02,3.06,139.04,0.25,171.521,249.06400000000002,416.25,192.91,-0.01,54.8,397.291,17.8,41.0,2048.0,394.42,-0.048,2.1,98.445,1.6,2.4,51.4,114.75,18.8642,7.75,1068.87,0.5,1541.52,17.06,2.8,1749.76,0.1,0.28
201,0.037035114647209884,1.8430000000000002,1469.43,3.31,135.67,0.25,173.80900000000003,249.519,380.5,194.37599999999998,-0.11,53.5,379.00300000000004,17.56,207.0,2020.0,402.91,0.025,2.1,101.5,1.7,2.4,52.0,115.8,20.5743,7.75,1045.16,0.5,1535.05,13.33,2.9,1739.56,0.2,0.22
202,0.019765332850302686,1.9280000000000002,1518.61,3.36,135.04,0.5,176.942,249.99599999999998,408.0,198.575,0.2,64.2,379.84,18.05,62.0,2082.0,442.66,0.046,2.2,102.21,2.1,2.2,53.3,122.5,20.7272,7.5,1089.28,0.75,1537.03,14.04,2.7,1758.46,0.2,0.45
203,0.018966218395479077,1.9140000000000001,1521.67,4.72,141.71,0.5,177.18099999999995,250.66099999999997,420.75,204.005,0.86,67.9,400.626,17.34,51.0,2054.0,439.88,0.087,2.3,99.512,2.5,2.6,54.8,121.99,20.8322,7.5,1091.81,0.75,1541.33,11.99,2.8,1816.75,0.3,0.58
204,0.03970585874155064,1.93,1535.32,4.86,145.08,0.5,177.551,251.088,424.75,209.72799999999998,0.1,66.9,412.89,17.32,99.0,2045.0,439.05,0.055999999999999994,2.2,101.12,2.7,2.7,54.5,125.22,20.109,7.25,1139.69,0.75,1545.8,12.92,2.7,1884.39,0.2,0.76
205,0.0011670181693037571,1.922,1512.6,5.35,146.92,0.75,172.826,250.90400000000002,426.5,212.293,0.25,68.8,423.31300000000016,16.72,68.0,2016.0,443.28,0.07,2.0,100.35,2.4,2.5,58.7,128.93,18.7249,7.0,1124.31,1.0,1547.02,12.37,2.7,1924.93,-0.1,0.57
206,0.010270569233243876,1.815,1531.8,5.82,148.87,0.75,170.22400000000005,251.125,418.5,215.602,-0.74,68.3,432.58,16.97,100.0,1935.0,454.76,0.018000000000000002,1.9,99.05,2.2,2.5,53.0,130.59,18.8206,6.5,1130.69,1.0,1551.03,10.82,2.7,1973.73,0.1,0.45
207,0.0140725262932897,1.7519999999999998,1568.37,6.16,152.68,0.75,167.963,251.331,429.25,220.363,-0.89,59.5,445.369,16.7,137.0,1937.0,433.88,0.049,1.7,96.92200000000001,1.9,2.6,53.3,131.62,18.6199,6.25,1130.4,1.0,1554.69,10.41,2.6,2068.94,0.1,0.28
208,0.006241746140312364,1.889,1611.9,6.31,154.59,1.0,167.64,251.69,511.0,221.365,-0.51,53.0,449.853,16.59,51.0,1951.0,426.07,0.086,1.7,95.62799999999999,1.6,2.6,56.3,128.08,18.1203,5.75,1153.47,1.25,1555.36,11.18,1.7,2077.28,0.1,0.3
209,0.02056276130951895,1.837,1618.61,6.44,160.35,1.0,171.43,252.05,474.5,227.551,-0.95,61.7,476.668,16.69,92.0,1954.0,432.48,0.083,1.7,92.863,1.7,2.6,55.8,127.54,17.8005,5.5,1167.52,1.25,1560.96,10.26,1.7,2148.49,0.1,0.27
210,0.003062062263329057,1.703,1617.41,6.66,160.91,1.0,172.12099999999995,252.61,410.25,228.423,-0.03,61.7,487.301,16.03,105.0,1943.0,456.75,0.009000000000000001,1.7,92.66799999999999,1.9,2.6,59.8,126.19,17.8863,5.25,1175.34,1.25,1564.17,10.59,1.9,2180.73,0.2,0.25
211,0.020627748382813005,1.9369999999999998,1674.75,6.35,161.17,1.0,171.865,252.94299999999998,448.25,232.83599999999998,0.34,71.5,485.36300000000006,18.47,151.0,1914.0,452.81,0.068,1.7,93.07600000000001,2.2,2.7,58.7,131.01,18.2545,5.25,1166.5,1.25,1563.67,9.51,1.5,2242.9,0.1,0.28
212,0.023334840434781512,2.017,1765.96,6.37,168.02,1.0,175.55,253.484,418.5,237.671,0.32,68.1,502.37800000000004,17.98,155.0,1904.0,458.96,0.071,1.8,94.552,2.0,2.4,59.8,133.46,19.1466,5.0,1167.49,1.25,1564.63,10.18,1.9,2355.06,0.2,0.25
213,0.03066954816344558,2.138,1792.08,6.63,170.41,1.0,174.74,253.791,409.25,242.27200000000002,-0.02,64.8,503.38599999999997,17.4,273.0,1913.0,447.18,0.039,1.7,93.04700000000001,2.2,2.5,59.2,130.46,18.6284,4.75,1197.53,1.25,1561.19,11.28,1.9,2421.18,0.1,0.34
214,0.011118352652732087,2.207,1817.56,6.77,173.81,1.25,179.957,254.398,427.0,246.178,0.73,68.3,521.456,17.76,140.0,1873.0,467.9,0.048,1.8,92.124,2.1,2.7,58.1,131.41,19.659000000000002,4.75,1196.5,1.5,1562.51,11.04,2.3,2423.52,0.2,0.42
215,0.05725373890223229,2.515,1836.71,5.55,184.03,1.25,183.53099999999998,255.287,451.75,260.066,0.75,72.7,564.918,17.07,85.0,1911.0,495.47,0.085,1.8,89.133,2.1,2.7,54.2,133.46,18.5999,4.5,1162.37,1.5,1559.55,13.54,2.2,2622.49,0.3,0.28
216,-0.036855790289246786,2.641,1768.24,5.34,177.36,1.25,180.357,255.75099999999998,484.5,249.144,0.16,74.2,538.864,16.96,40.0,1862.0,491.0,0.053,1.8,90.613,2.2,2.7,59.7,128.02,18.8381,4.5,1084.78,1.5,1556.55,19.85,2.0,2585.4,0.2,0.49
217,-0.025414037817746205,2.563,1716.3,5.04,172.76,1.5,179.236,256.2,451.0,243.81099999999998,0.6,78.1,528.845,17.4,30.0,1878.0,464.75,0.049,2.1,89.97399999999998,2.4,2.8,57.3,125.01,18.1812,4.5,1125.8,1.75,1557.64,19.97,1.8,2491.31,0.2,0.33
218,0.003837090847233604,2.798,1777.23,4.55,174.17,1.5,183.868,256.45,512.5,246.139,0.18,79.3,526.505,17.07,67.0,1794.0,453.44,0.055,2.1,91.84100000000001,2.5,2.7,54.2,130.04,18.7141,4.25,1128.8,1.75,1558.26,15.93,1.9,2510.49,0.1,0.15
219,0.024082233142822096,2.697,1747.45,4.51,172.17,1.5,186.47299999999998,256.889,526.25,246.446,1.12,79.5,507.849,16.81,86.0,1746.0,444.22,0.04,2.2,93.979,2.8,2.8,56.3,129.21,19.9117,4.25,1165.98,1.75,1564.12,15.43,2.0,2598.28,0.2,0.26
220,0.006154453658261394,2.739,1730.89,4.65,166.04,1.75,179.954,257.305,497.5,245.112,1.5,76.8,486.749,17.38,41.0,1743.0,441.06,0.036000000000000004,2.3,94.47,2.9,3.0,56.0,128.08,19.9078,4.25,1213.38,2.0,1564.24,16.09,2.5,2594.67,0.2,0.23
221,0.03721478723861527,2.8489999999999998,1753.29,4.81,166.98,1.75,176.113,257.93,553.75,252.503,0.41,73.2,497.44199999999995,16.68,71.0,1760.0,456.97,0.062,2.4,94.554,2.9,2.9,56.5,132.0,18.6469,4.25,1224.31,2.0,1567.26,12.83,2.7,2643.12,0.2,0.29
222,0.03258401862355775,2.739,1735.35,4.9,165.59,1.75,172.995,258.14099999999996,518.5,254.487,0.7,72.1,483.991,16.6,85.0,1700.0,427.0,0.107,2.2,95.14,2.7,3.0,58.5,128.68,19.085,4.25,1253.41,2.0,1573.45,12.86,2.6,2798.17,0.1,0.25
223,0.005692049975570601,2.9539999999999997,1817.25,5.02,165.34,2.0,176.312,258.441,509.0,255.595,0.79,66.9,481.423,17.4,54.0,1653.0,455.24,0.13,2.2,95.132,2.3,2.7,58.8,129.25,18.7183,4.25,1221.22,2.25,1573.98,12.12,3.1,2824.3,0.1,0.32
224,-0.0683500421624661,2.9760000000000004,1646.12,4.9,149.49,2.0,172.50599999999997,258.939,500.5,236.44099999999997,1.06,71.6,439.499,17.5,14.0,1630.0,440.8,0.127,2.1,97.12700000000001,2.5,2.9,56.8,122.26,20.3389,4.25,1187.85,2.25,1574.51,21.23,2.9,2547.58,0.2,0.31
